source_id,study_id,title,year,doi,pmid,pmcid,source_path_or_url,content_level,source_type,access_date,extraction_method,notes
SRC_PMC10021069,STU_PMC10021069,Routine versus selective near-infrared spectroscopy-guided shunting during carotid eversion endarterectomy.,2023,10.1093/icvts/ivad005,36825850,PMC10021069,../organized/html/PMC10021069.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10032375,STU_PMC10032375,Cortical activation and functional connectivity during locomotion tasks in Parkinson's disease with freezing of gait.,2023,10.3389/fnagi.2023.1068943,36967824,PMC10032375,../organized/html/PMC10032375.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10038196,STU_PMC10038196,Identification of autism spectrum disorder based on functional near-infrared spectroscopy using adaptive spatiotemporal graph convolution network.,2023,10.3389/fnins.2023.1132231,36968494,PMC10038196,../organized/html/PMC10038196.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10042481,STU_PMC10042481,Eye Tracking Parameters Correlate with the Level of Cerebral Oxygen Saturation in Mild Traumatic Brain Injury: A Preliminary Study.,2022,10.1007/978-3-031-14190-4_26,36527630,PMC10042481,../organized/html/PMC10042481.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10047611,STU_PMC10047611,A Pilot Study to Examine the Effect of Passive Straight Leg Raise Performed During Cardiopulmonary Resuscitation on Cerebral Perfusion Measured by Noninvasive Cerebral Oximetry.,2023,10.1097/CCE.0000000000000880,36998526,PMC10047611,../organized/html/PMC10047611.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10048721,STU_PMC10048721,The Effect of Cognitive Training with Neurofeedback on Cognitive Function in Healthy Adults: A Systematic Review and Meta-Analysis.,2023,10.3390/healthcare11060843,36981504,PMC10048721,../organized/html/PMC10048721.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10066817,STU_PMC10066817,Assessment of Optimal Arterial Pressure with Near-Infrared Spectroscopy in Traumatic Brain Injury Patients.,2022,10.1007/978-3-031-14190-4_23,36527627,PMC10066817,../organized/html/PMC10066817.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10068680,STU_PMC10068680,Using functional near-infrared spectroscopy to study the early developing brain: future directions and new challenges.,2023,10.1117/1.NPh.10.2.023519,37020727,PMC10068680,../organized/html/PMC10068680.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10072005,STU_PMC10072005,Predicting poststroke dyskinesia with resting-state functional connectivity in the motor network.,2023,10.1117/1.NPh.10.2.025001,37025568,PMC10072005,../organized/html/PMC10072005.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10078617,STU_PMC10078617,Using fNIRS to evaluate ADHD medication effects on neuronal activity: A systematic literature review.,2023,10.3389/fnimg.2023.1083036,37033327,PMC10078617,../organized/html/PMC10078617.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10098071,STU_PMC10098071,Pattern of prefrontal cortical activation and network revealed by task-based and resting-state fNIRS in Parkinson's disease's patients with overactive bladder symptoms.,2023,10.3389/fnins.2023.1142741,37065919,PMC10098071,../organized/html/PMC10098071.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10098203,STU_PMC10098203,Clinical application of functional near-infrared spectroscopy for burn assessment.,2023,10.3389/fbioe.2023.1127563,37064241,PMC10098203,../organized/html/PMC10098203.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10098559,STU_PMC10098559,Metaheuristic Optimization-Based Feature Selection for Imagery and Arithmetic Tasks: An fNIRS Study.,2023,10.3390/s23073714,37050774,PMC10098559,../organized/html/PMC10098559.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10112026,STU_PMC10112026,Functional near infrared spectroscopy for brain functional connectivity analysis: A graph theoretic approach.,2023,10.1016/j.heliyon.2023.e15002,37082646,PMC10112026,../organized/html/PMC10112026.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10113489,STU_PMC10113489,Real-time changes in brain activity during tibial nerve stimulation for overactive bladder: Evidence from functional near-infrared spectroscopy hype scanning.,2023,10.3389/fnins.2023.1115433,37090808,PMC10113489,../organized/html/PMC10113489.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10126326,STU_PMC10126326,The fNIRS evaluation of frontal and temporal lobe cortical activation in Chinese first-episode medication-naïve and recurrent depression during a verbal fluency task.,2023,10.3389/fpsyt.2023.1132666,37113544,PMC10126326,../organized/html/PMC10126326.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10131980,STU_PMC10131980,Evaluation and Management of Dyspnea in Hypermobile Ehlers-Danlos Syndrome and Generalized Hypermobility Spectrum Disorder: Protocol for a Pilot and Feasibility Randomized Controlled Trial.,2023,10.2196/44832,36939815,PMC10131980,../organized/html/PMC10131980.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10137138,STU_PMC10137138,Cognitive Processes and Resting-State Functional Neuroimaging Findings in High Schizotypal Individuals and Schizotypal Personality Disorder Patients: A Systematic Review.,2023,10.3390/brainsci13040615,37190580,PMC10137138,../organized/html/PMC10137138.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10137986,STU_PMC10137986,Study of Motion Sickness Model Based on fNIRS Multiband Features during Car Rides.,2023,10.3390/diagnostics13081462,37189562,PMC10137986,../organized/html/PMC10137986.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10146120,STU_PMC10146120,The Influence of Extracerebral Tissue on Continuous Wave Near-Infrared Spectroscopy in Adults: A Systematic Review of In Vivo Studies.,2023,10.3390/jcm12082776,37109113,PMC10146120,../organized/html/PMC10146120.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10146128,STU_PMC10146128,Improved Motion Artifact Correction in fNIRS Data by Combining Wavelet and Correlation-Based Signal Improvement.,2023,10.3390/s23083979,37112320,PMC10146128,../organized/html/PMC10146128.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10160767,STU_PMC10160767,Changes in functional neuroimaging measures as novices gain proficiency on the fundamentals of laparoscopic surgery suturing task.,2023,10.1117/1.NPh.10.2.023521,37152356,PMC10160767,../organized/html/PMC10160767.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10169732,STU_PMC10169732,The underpinning of meaningful activities by brain correlates: a systematic review.,2023,10.3389/fpsyg.2023.1136754,37179882,PMC10169732,outputs/organized/html/PMC10169732.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10175462,STU_PMC10175462,Agreement of somatic and renal near-infrared spectroscopy with reference blood samples during a controlled hypoxia sequence: a healthy volunteer study.,2022,10.1007/s10877-022-00944-9,36463540,PMC10175462,../organized/html/PMC10175462.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10176292,STU_PMC10176292,The Development of Cortical Responses to the Integration of Audiovisual Speech in Infancy.,2023,10.1007/s10548-023-00959-8,37171657,PMC10176292,../organized/html/PMC10176292.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10181802,STU_PMC10181802,Cerebrovascular Reactivity Is Not Associated With Therapeutic Intensity in Adult Traumatic Brain Injury: A Validation Study.,2023,10.1089/neur.2023.0011,37187506,PMC10181802,../organized/html/PMC10181802.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10191326,STU_PMC10191326,Acid-base and metabolic parameters and cerebral oxygenation during the immediate transition after birth-A two-center observational study.,2023,10.1371/journal.pone.0283278,37196035,PMC10191326,../organized/html/PMC10191326.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10191645,STU_PMC10191645,Age-dependent neurovascular coupling characteristics in children and adults during general anesthesia.,2023,10.1364/BOE.482127,37206124,PMC10191645,../organized/html/PMC10191645.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10194605,STU_PMC10194605,Improvement in cerebral oxygen saturation with sinus conversion during off pump coronary artery bypass graft: A case report.,2023,10.1097/MD.0000000000033495,37335721,PMC10194605,../organized/html/PMC10194605.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10199511,STU_PMC10199511,Measuring cognitively demanding activities in pediatric out-of-hospital cardiac arrest.,2023,10.1186/s41077-023-00253-4,37208778,PMC10199511,../organized/html/PMC10199511.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10200033,STU_PMC10200033,"Brain hypoxia, neurocognitive impairment, and quality of life in people post-COVID-19.",2023,10.1007/s00415-023-11767-2,37210689,PMC10200033,../organized/html/PMC10200033.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10202983,STU_PMC10202983,Diagnostic test accuracy for cessation of circulation during death determination: a systematic review.,2023,10.1007/s12630-023-02424-3,37138156,PMC10202983,outputs/organized/html/PMC10202983.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10203458,STU_PMC10203458,Demographic reporting and phenotypic exclusion in fNIRS.,2023,10.3389/fnins.2023.1086208,37229429,PMC10203458,../organized/html/PMC10203458.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10203730,STU_PMC10203730,Short-separation regression incorporated diffuse optical tomography image reconstruction modeling for high-density functional near-infrared spectroscopy.,2023,10.1117/1.NPh.10.2.025007,37228904,PMC10203730,../organized/html/PMC10203730.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10204936,STU_PMC10204936,System Derived Spatial-Temporal CNN for High-Density fNIRS BCI.,2023,10.1109/OJEMB.2023.3248492,37228451,PMC10204936,../organized/html/PMC10204936.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10212684,STU_PMC10212684,Real-Time Evaluation of Cerebral Autoregulation Based on Near-Infrared Spectroscopy to Predict Clinical Outcome after Bypass Surgery in Moyamoya Disease.,2022,10.1155/2022/3091660,37251497,PMC10212684,../organized/html/PMC10212684.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10215946,STU_PMC10215946,OptEF-BCI: An Optimization-Based Hybrid EEG and fNIRS-Brain Computer Interface.,2023,10.3390/bioengineering10050608,37237678,PMC10215946,../organized/html/PMC10215946.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10226994,STU_PMC10226994,"Divergent interpersonal neural synchronization patterns in the first, second language and interlingual communication.",2023,10.1038/s41598-023-35923-w,37248270,PMC10226994,../organized/html/PMC10226994.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10251357,STU_PMC10251357,Functional near-infrared spectroscopy in elderly patients with four types of dementia.,2023,10.5498/wjp.v13.i5.203,37303929,PMC10251357,../organized/html/PMC10251357.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10259670,STU_PMC10259670,"Machine Learning and Prediction in Fetal, Infant, and Toddler Neuroimaging: A Review and Primer.",2022,10.1016/j.biopsych.2022.10.014,36759257,PMC10259670,outputs/organized/html/PMC10259670.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10261976,STU_PMC10261976,"Scalable, modular continuous wave functional near-infrared spectroscopy system (Spotlight).",2023,10.1117/1.JBO.28.6.065003,37325190,PMC10261976,../organized/html/PMC10261976.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10263189,STU_PMC10263189,Near infrared spectroscopy detection of hemispheric cerebral ischemia following middle cerebral artery occlusion in rats.,2022,10.1016/j.neuint.2022.105460,36455748,PMC10263189,../organized/html/PMC10263189.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10265298,STU_PMC10265298,Non-invasive and invasive measurement of skeletal muscular oxygenation during isolated limb perfusion.,2022,10.1177/02676591221093201,35575302,PMC10265298,../organized/html/PMC10265298.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10270252,STU_PMC10270252,"Effects of apolipoprotein E polymorphism on cerebral oxygen saturation, cerebral perfusion, and early prognosis after traumatic brain injury.",2023,10.1002/acn3.51783,37186447,PMC10270252,../organized/html/PMC10270252.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC10275383,STU_PMC10275383,Alterations in learning-related cortical activation and functional connectivity by high-definition transcranial direct current stimulation after stroke: an fNIRS study.,2023,10.3389/fnins.2023.1189420,37332855,PMC10275383,../organized/html/PMC10275383.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
